id,value,userid,tag
correct,1,24587,No
resultwhat,1,24587,No
relationship,1,24587,No
lowess,1,24587,No
continuous,1,24587,No
residual,1,24587,No
effect,1,24587,No
variable,1,24587,No
natural,1,24587,No
skewed,1,24587,No
logarithmusing,1,24587,No
logistic,1,24587,yes
distribution,5,1381,No
set,4,1381,No
difference,3,1381,No
estimate,3,1381,No
calculate,3,1381,No
prior,3,1381,yes
plot,3,1381,No
function,3,1381,yes
two,3,1381,No
data,3,1381,No
model,3,1381,yes
bayesian,2,1381,yes
mcmc,2,1381,yes
splines,2,1381,yes
median,2,1381,yes
random,2,1381,No
multivariate,2,1381,No
priors,2,1381,No
visualize,2,1381,No
transforming,2,1381,No
interaction,2,1381,yes
variance,2,1381,yes
probability,2,1381,yes
variables,2,1381,No
given,2,1381,No
transform,2,1381,yes
way,2,1381,No
jags,2,1381,yes
parameterize,2,1381,No
parameter,2,1381,No
plot,1,16074,No
group,1,16074,No
randomforest,1,16074,No
variation,1,16074,No
sample,1,16074,yes
interpretationwithin,1,16074,No
low,1,16074,No
mds,1,16074,No
size,1,16074,No
appear,1,24730,No
statistically,1,24730,No
dimensionality,1,24730,No
collaborative,1,24730,yes
crossvalidation,1,24730,No
perform,1,24730,No
results,1,24730,No
reduction,1,24730,No
counterintuitive,1,24730,No
experimenter,1,24730,No
significant,1,24730,No
pca,1,24730,yes
rstratified,1,24730,No
filteringweka,1,24730,No
follows,1,35507,No
distribution,1,35507,No
data,1,35507,No
poisson,1,35507,yes
rainfall,1,18550,No
transformed,1,18550,No
log,1,18550,No
kriging,1,18550,yes
data,1,18550,No
non,1,41272,No
central,1,41272,No
plugin,1,41272,No
normally,1,41272,No
correlationmultiple,1,41272,No
distributed,1,41272,No
theoreminterpretation,1,41272,No
bootstrappingpointbiserial,1,41272,No
limit,1,41272,No
correlation,1,41272,yes
spss,1,41272,yes
pointbiserial,1,41272,No
regression,1,41272,yes
datar,1,41272,No
independent,1,48932,No
statistics,1,48932,No
descriptive,1,48932,No
show,1,48932,No
dependent,1,48932,yes
enough,1,48932,No
possible,1,48932,No
analysis,1,48932,yes
two,1,48932,No
variableis,1,48932,No
part,1,48932,No
measure,1,48932,No
variable,1,48932,No
years,1,48932,No
data,1,48932,No
panel,1,48932,No
constrains,1,64335,No
prevent,1,64335,No
forecasting,1,64335,yes
hmmsome,1,64335,No
gamtime,1,64335,No
questions,1,64335,No
gaussian,1,64335,No
negative,1,64335,No
arima,1,64335,yes
prediction,1,64335,yes
rmake,1,64335,No
add,1,64335,No
values,1,64335,No
way,1,64335,No
varying,1,64335,No
distribution,1,64335,No
distributionhow,2,634,No
poisson,2,634,yes
control,1,634,yes
ratehow,1,634,No
FALSE,1,634,No
random,1,634,No
ecdfunexpected,1,634,No
valleys,1,634,No
simulations,1,634,No
variableshow,1,634,No
given,1,634,No
density,1,634,No
sum,1,634,yes
graphshould,1,634,No
perl,1,634,yes
samples,1,634,No
taken,1,634,No
underdispersion,1,634,yes
function,1,634,yes
bernoulli,1,634,No
rv,1,634,No
test,1,634,No
positives,1,634,No
approximating,1,634,No
efficiently,1,634,No
look,1,634,No
average,1,634,yes
no ormal,1,634,No
model,1,634,yes
dates,1,1716,No
based,1,1716,No
dataframe,1,1716,yes
minimum,1,1716,yes
chisquare,1,1716,No
testsubsetting,1,1716,No
population,1,1716,yes
size,1,1716,No
reduce,2,52533,No
regression,2,52533,yes
pca,2,52533,yes
multilevel,2,52533,No
response,2,52533,No
model,2,52533,yes
code,1,52533,yes
variables,1,52533,No
random,1,52533,No
community,1,52533,No
sampling,1,52533,yes
detection,1,52533,No
bayesian,1,52533,yes
ar,1,52533,No
analysisusing,1,52533,No
canonical,1,52533,No
assessing,1,52533,No
group,1,52533,No
predictors,1,52533,No
space,1,52533,No
modelscomparing,1,52533,No
okaymultivariate,1,52533,No
variablesp,1,52533,No
factor,1,52533,No
test,1,52533,No
values,1,52533,No
percentage,1,52533,yes
transformation,1,52533,No
unbalanced,1,52533,No
multivariate,1,52533,No
pca,2,46619,yes
kernel,1,46619,No
effectiveness,1,46619,No
classificationrelation,1,46619,No
variance,1,46619,yes
eigenvalues,1,46619,yes
data,1,46619,No
life,1,58570,No
force,1,58570,No
augmented,1,58570,No
models,1,58570,No
testrelation,1,58570,No
dickeyfuller,1,58570,No
vasicek,1,58570,No
reduction,1,58570,No
ar,1,58570,No
tablecombining,1,58570,No
techniquespvalue,1,58570,No
kpss,1,58570,No
test,1,58570,No
variance,1,58570,yes
model,1,58570,yes
arma,1,58570,yes
mortality,1,58570,yes
invertibilitycalculating,1,58570,No
random,3,28225,No
vs,2,28225,No
covariates,2,28225,No
normal,2,28225,No
survival,2,28225,yes
model,2,28225,yes
cox,2,28225,No
distribution,2,28225,No
lmemissing,1,28225,No
predictive,1,28225,No
associated,1,28225,No
variablescox,1,28225,No
suggestions,1,28225,No
prediction,1,28225,yes
rrjags,1,28225,No
groupmodeling,1,28225,No
specified,1,28225,No
seem,1,28225,No
regression,1,28225,yes
vectorprobability,1,28225,No
given,1,28225,No
estimatorscomponent,1,28225,No
sparce,1,28225,No
initial,1,28225,No
fitting,1,28225,yes
pacfpairwise,1,28225,No
independence,1,28225,yes
independent,1,28225,No
extended,1,28225,No
time,1,28225,No
kernels,1,97485,No
runtime,1,97485,No
linear,1,97485,yes
svm,1,97485,yes
rbf,1,97485,No
difference,1,97485,No
function,1,29270,yes
blackbox,1,29270,No
params,1,29270,No
maximize,1,29270,No
clusters,1,29270,No
input,1,29270,No
response,1,29270,No
series,2,4521,No
warning,2,4521,No
time,2,4521,No
correlation,1,4521,yes
helpis,1,4521,No
message,1,4521,No
regression,1,4521,yes
lasso,1,4521,yes
calculate,1,4521,No
experiment,1,4521,No
modelsmeaning,1,4521,No
canonical,1,4521,No
explained,1,4521,No
multiple,1,4521,No
responses,1,4521,No
power,1,4521,yes
factorial,1,4521,No
rglmer,1,4521,No
possible,1,4521,No
bic,1,4521,yes
effects,1,4521,yes
convergence,1,4521,yes
lme,1,4521,yes
analysis,1,4521,yes
random,1,4521,No
analysisvariance,1,4521,No
glmersimulating,1,4521,No
aic,1,4521,yes
analysiscomparing,1,4521,No
lme,4,442,yes
repeated,4,442,No
anova,3,442,yes
term,3,442,No
linear,3,442,yes
mixed,3,442,No
measures,3,442,No
model,3,442,yes
one,2,442,No
logistic,2,442,yes
deal,2,442,No
plot,2,442,No
quadratic,2,442,No
specify,2,442,No
paired,2,442,No
regression,2,442,yes
different,2,442,No
anovawhat,1,442,No
random,1,442,No
results,1,442,No
including,1,442,No
glmm,1,442,yes
fit,1,442,No
implementation,1,442,No
carintraclass,1,442,No
add,1,442,No
include,1,442,No
return,1,442,No
pseudor,1,442,No
compound,1,442,No
convergence,3,11511,yes
binomial,3,11511,yes
negative,3,11511,No
theorem,2,11511,No
behind,2,11511,No
randomeffects,2,11511,No
poisson,2,11511,yes
metaanalysis,2,11511,No
timedependent,1,11511,No
roc,1,11511,yes
sufficiencydownsides,1,11511,No
curvessimulation,1,11511,No
indicator,1,11511,No
glmwhats,1,11511,No
fit,1,11511,No
fitting,1,11511,yes
discoveryweird,1,11511,No
random,1,11511,No
taustandard,1,11511,No
countstatistics,1,11511,No
matched,1,11511,No
term,1,11511,No
basus,1,11511,No
probabilitydetermining,1,11511,No
yields,1,11511,No
fixed,1,11511,No
overlaid,1,11511,No
gravitational,1,11511,No
mean,1,11511,yes
ses,1,11511,No
zero,2,1965,No
matrix,2,1965,yes
spatial,2,1965,yes
compare,1,1965,No
heterogeneitywhat,1,1965,No
displayed,1,1965,No
dataframe,1,1965,yes
sample,1,1965,yes
vs,1,1965,No
go,1,1965,No
inflated,1,1965,No
rows,1,1965,No
wlswhat,1,1965,No
valueshow,1,1965,No
models,1,1965,No
inzero,1,1965,No
excess,1,1965,No
difference,1,1965,No
TRUE,1,1965,No
population,1,1965,yes
conducting,1,1965,No
dependence,1,1965,yes
values,1,1965,No
diagnostics,1,1965,No
model,1,1965,yes
order,1,1965,yes
categorical,4,840,No
ordered,1,840,No
help,1,840,No
visually,1,840,No
correlations,1,840,No
results,1,840,No
rank,1,840,No
datais,1,840,No
proper,1,840,No
answershow,1,840,No
rsplit,1,840,No
technique,1,840,No
evaluate,1,840,No
csv,1,840,No
correct,1,840,No
columns,1,840,No
testhow,1,840,No
read,1,840,No
selecting,1,840,No
questions,1,840,No
time,1,840,No
possible,1,840,No
summarize,1,840,No
dataquickly,1,840,No
data,1,840,No
trainvalidationtest,1,840,No
eventsflowcharts,1,840,No
analysis,1,840,yes
directly,1,840,No
behavior,1,840,No
hierarchical,1,10621,yes
part,1,10621,No
hier,1,10621,No
partitioning,1,10621,yes
package,1,10621,yes
test,1,66891,No
pvalue,1,66891,No
chisquare,1,66891,No
ktruncated,1,92361,No
poisson,1,92361,yes
mle,1,92361,No
estimating,1,109722,No
nlme,1,109722,yes
residual,1,109722,No
varfunc,1,109722,No
variance,1,109722,yes
need,1,133483,No
model,1,133483,yes
ols,1,133483,No
help,1,133483,No
simply,1,137313,No
determine,1,137313,No
correlation,1,137313,yes
values,1,137313,No
summarize,1,137313,No
burstiness,1,137313,No
datahow,1,137313,No
regression,2,9888,yes
actual,1,9888,No
get,1,9888,No
package,1,9888,yes
analysis,1,9888,yes
value,1,9888,No
statistical,1,9888,yes
test,2,12885,No
count,1,12885,No
error,1,12885,yes
functionstesting,1,12885,No
similarity,1,12885,No
fishers,1,12885,No
variables,1,12885,No
measures,1,12885,No
response,1,12885,No
deterministic,1,12885,yes
onesided,1,12885,No
pvalue,1,12885,No
surfacesdescriptive,1,12885,No
binomial,1,12885,yes
correlation,1,12885,yes
rmartingale,1,12885,No
zerosis,1,12885,No
exact,1,12885,No
crosstabs,1,12885,No
covariatetwosided,1,12885,No
size,1,12885,No
ridge,2,32118,No
glmnet,1,32118,yes
different,1,32118,No
lm,1,32118,yes
results,1,32118,No
regression,1,32118,yes
different,1,44020,No
series,1,44020,No
time,1,44020,No
machine,1,44020,No
learning,1,44020,yes
dealing,1,44020,No
data,1,44020,No
compare,1,35115,No
defined,1,35115,No
explained,1,35115,No
estimates,1,35115,No
metaforwhat,1,35115,No
nested,1,35115,yes
dropped,1,35115,No
modelsmultilevel,1,35115,No
regression,1,35115,yes
really,1,35115,No
predictors,1,35115,No
metaregression,1,35115,No
parameter,1,35115,No
tell,1,35115,No
multivariate,1,35115,No
tests,1,35115,No
multiple,1,35115,No
effects,1,35115,yes
interaction,1,35115,yes
variances,1,35115,No
redundant,1,35115,No
model,1,35115,yes
plot,1,2755,No
decision,1,2755,No
regression,1,2755,yes
logistic,1,2755,yes
model,1,2755,yes
boundary,1,2755,No
mean,2,21149,yes
edited,1,21149,No
uneven,1,21149,No
calculating,1,21149,No
factors,1,21149,No
calculation,1,21149,No
lm,1,21149,yes
transform,1,21149,yes
samplingr,1,21149,No
standard,1,21149,yes
direct,1,21149,No
discrete,1,21149,No
vs,1,21149,No
error,1,21149,yes
fourier,1,21149,No
binary,2,54199,No
parameter,2,54199,No
estimates,1,54199,No
dimensional,1,54199,No
regression,1,54199,yes
lasso,1,54199,yes
tuning,1,54199,No
covariatesmultivariate,1,54199,No
regressionrepresenting,1,54199,No
multiple,1,54199,No
linear,1,54199,yes
continuous,1,54199,No
binomial,1,54199,yes
bayesian,1,54199,yes
imputatio ormal,1,54199,No
dirichlet,1,54199,No
constraint,1,54199,yes
betai,1,54199,No
prior,1,54199,yes
vector,1,54199,No
likelihoodrelation,1,54199,No
logistic,1,54199,yes
graph,1,54199,No
lambda,1,54199,No
random,2,54740,No
models,2,54740,No
selection,1,54740,No
gee,1,54740,yes
poissonfamily,1,54740,No
ris,1,54740,No
cluster,1,54740,No
randomintercept,1,54740,No
design,1,54740,No
longitudinal,1,54740,No
icc,1,54740,No
restricted,1,54740,No
nullmodelmixed,1,54740,No
repeatedmeasure,1,54740,No
plogislogit,1,54740,No
modelstwoway,1,54740,No
intercept,1,54740,yes
effects,1,54740,yes
ratios,1,54740,No
formula,1,54740,yes
lme,1,54740,yes
partsprobabilities,1,54740,No
odds,1,54740,yes
modelsequivalent,1,54740,No
lognormal,1,87200,yes
parameters,1,87200,No
truncated,1,87200,No
numerically,1,87200,No
rv,1,87200,No
solve,1,87200,No
characterizing,1,87200,No
thats,1,87200,No
randomforest,1,90446,No
random,1,90446,No
sample,1,90446,yes
caret,1,90446,yes
information,1,90446,yes
randomforestshould,1,90446,No
fit,1,90446,No
categorical,1,90446,No
treat,1,90446,No
continuous,1,90446,No
next,1,90446,No
raccuracy,1,90446,No
forest,1,90446,No
rgbm,1,90446,No
pca,1,90446,yes
variables,1,90446,No
unbalanced,1,90446,No
accessing,1,90446,No
dependent,1,90446,yes
samplegetting,1,90446,No
rpredict,1,90446,No
modelimportance,1,90446,No
variable,1,90446,No
distribution,1,90446,No
training,1,90446,No
gbm,1,90446,yes
object,1,90446,No
purchaseprobability,1,90446,No
components,1,90446,No
time,1,90446,No
set,2,6854,No
decision,2,6854,No
tree,2,6854,No
model,2,6854,yes
systemhow,1,6854,No
interpretation,1,6854,yes
deal,1,6854,No
show,1,6854,No
testing,1,6854,No
sample,1,6854,yes
rlogistic,1,6854,No
vs,1,6854,No
result,1,6854,No
statistical,1,6854,yes
sense,1,6854,No
regression,1,6854,yes
best,1,6854,No
make,1,6854,No
different,1,6854,No
live,1,6854,No
performance,1,6854,yes
reading,1,6854,No
evaluation,1,6854,No
method,1,6854,No
week,1,6854,No
rhow,1,6854,No
predictable,1,6854,No
variable,1,6854,No
weekdecision,1,6854,No
implement,1,6854,No
compare,1,31992,No
groups,1,31992,No
samples,1,31992,No
ab,1,44395,No
testing,1,44395,No
quantile,1,85849,No
regression,1,85849,yes
forecast,1,85849,No
sales,1,85849,No
plot,3,24853,No
data,3,24853,No
regression,2,24853,yes
survival,2,24853,yes
selection,1,24853,No
datapreparing,1,24853,No
testing,1,24853,No
zero,1,24853,No
best,1,24853,No
interpretationobtain,1,24853,No
categorical,1,24853,No
away,1,24853,No
click,1,24853,No
variablesncvtest,1,24853,No
analysispvalue,1,24853,No
way,1,24853,No
forward,1,24853,No
peaks,1,24853,No
calculating,1,24853,No
missing,1,24853,No
far,1,24853,No
precision,1,24853,yes
gap,1,24853,No
hypothesis,1,24853,No
response,1,24853,No
building,1,24853,No
backward,1,24853,No
visualizemodel,1,24853,No
recall,1,24853,No
percentilesdensity,1,24853,No
coefficient,1,100150,yes
include,1,100150,No
notr,1,100150,No
resample,1,100150,No
randomforest,1,100150,No
point,1,100150,No
question,1,100150,No
cut,1,100150,No
logistic,1,100150,yes
always,1,100150,No
optimal,1,100150,yes
replacement,1,100150,No
data,1,100150,No
regression,1,100150,yes
partitionr,1,100150,No
lasso,1,100150,yes
bayesian,1,98939,yes
forecasting,1,98939,yes
returns,1,98939,No
garch,1,98939,yes
volatility,1,98939,yes
specification,2,6808,No
generation,1,6808,No
bugsjags,1,6808,No
data,1,6808,No
transform,1,6808,yes
package,2,16887,yes
function,1,16887,yes
overfitting,1,16887,yes
compare,1,16887,No
rocr,1,16887,yes
mclust,1,16887,No
discriminant,1,16887,yes
giving,1,16887,No
cutoffs,1,16887,No
roc,1,16887,yes
analysis,1,16887,yes
posterior,1,16887,yes
values,1,16887,No
fastest,1,16887,No
way,1,16887,No
curveslinear,1,16887,No
expected,1,16887,No
gaussiansspecify,1,16887,No
rmclust,1,16887,No
models,1,70744,No
two,1,70744,No
comparing,1,70744,No
polynomial,1,70744,yes
difference,1,70744,No
regression,1,70744,yes
distance,3,128677,yes
course,2,128677,No
regression,2,128677,yes
multinomial,2,128677,yes
logit,2,128677,yes
logistic,2,128677,yes
variables,1,128677,No
gaussian,1,128677,No
levenshtein,1,128677,No
networkonline,1,128677,No
vs,1,128677,No
matchingmultivariate,1,128677,No
neurondifference,1,128677,No
tables,1,128677,yes
measuresonline,1,128677,No
types,1,128677,No
cause,1,128677,No
inferential,1,128677,No
independent,1,128677,No
classifierjaccard,1,128677,No
naive,1,128677,No
bayes,1,128677,yes
bayesian,1,128677,yes
fuzzy,1,128677,yes
difference,1,128677,No
exact,1,128677,No
interpret,1,128677,No
outlieresthreshold,1,128677,No
probitdifference,1,128677,No
variations,1,128677,No
given,1,5835,No
equal,1,5835,No
value,1,5835,No
hypothesis,1,5835,No
correlation,1,5835,yes
test,1,5835,No
predictive,1,12782,No
features,1,12782,No
missing,1,12782,No
models,1,12782,No
large,1,12782,No
values,1,12782,No
numbers,1,12782,No
really,3,5503,No
deviation,2,5503,No
standard,2,5503,yes
represent,1,5503,No
knifes,1,5503,No
good,1,5503,No
subperiodsis,1,5503,No
calculate,1,5503,No
edgewhy,1,5503,No
randomlooking,1,5503,No
sum,1,5503,yes
polls,1,5503,No
overall,1,5503,No
telephone,1,5503,No
bias,1,5503,yes
components,1,5503,No
variance,1,5503,yes
percentage,1,5503,yes
pca,1,5503,yes
data,1,5503,No
model,1,5503,yes
data,2,10790,No
fourthoptimizing,1,10790,No
series,1,10790,No
randomized,1,10790,yes
crosscorrelationgiven,1,10790,No
trials,1,10790,No
distributed,1,10790,No
three,1,10790,No
latticeformatting,1,10790,No
completly,1,10790,No
versus,1,10790,No
tests,1,10790,No
cubic,1,10790,yes
time,1,10790,No
timeseries,1,10790,No
robust,1,10790,yes
estimate,1,10790,No
correlationsweibull,1,10790,No
statisticspermutation,1,10790,No
analysis,1,10790,yes
correlation,1,10790,yes
incomplete,1,10790,No
set,2,18192,No
significant,2,18192,No
multiple,2,18192,No
semisupervised,1,18192,No
measuresfacing,1,18192,No
variables,1,18192,No
roc,1,18192,yes
mine,1,18192,No
related,1,18192,No
one,1,18192,No
analyzing,1,18192,No
statistical,1,18192,yes
singleclass,1,18192,No
plot,1,18192,No
classification,1,18192,yes
parameters,1,18192,No
smote,1,18192,No
structureshow,1,18192,No
experiment,1,18192,No
samplinghow,1,18192,No
treatment,1,18192,yes
significance,1,18192,No
coefficienttwo,1,18192,No
random,1,18192,No
dmwrmeasuring,1,18192,No
binary,1,18192,No
measures,1,18192,No
betweengroups,1,18192,No
repeated,1,18192,No
groups,1,18192,No
crosssectional,1,32516,No
series,1,32516,No
data,1,32516,No
time,1,32516,No
classification,3,71763,yes
principal,3,71763,No
methods,1,71763,No
methodsvalidate,1,71763,No
almost,1,71763,No
attribute,1,71763,No
explained,1,71763,No
dataset,1,71763,yes
variable,1,71763,No
dual,1,71763,No
probabilitydifference,1,71763,No
different,1,71763,No
dimensionality,1,71763,No
group,1,71763,No
density,1,71763,No
reductionestimate,1,71763,No
